LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
57333-7,"Calcium.ionized^^adjusted to pH 7.4",MCnc,Pt,Ser/Plas,Qn,ISE,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Calcium.ionized [Mass/volume] adjusted to pH 7.4 in Serum or Plasma by Ion-selective membrane electrode (ISE)",mg/dL,2.29,false,"Calcium.ionized^^adjusted to pH 7.4:MCnc:Pt:Ser/Plas:Qn:ISE"
16517-5,"Calcium.ionized^7th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Calcium.ionized [Moles/volume] in Serum or Plasma --7th specimen post XXX challenge",mmol/L,1.0l,false,"Calcium.ionized^7th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
57566-2,"Calcidiol^pre dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --pre dose calcium",nmol/L,2.29,false,"Calcidiol^pre dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57467-3,"Calcitriol^pre dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --pre dose calcium",pg/mL,2.29,false,"Calcitriol^pre dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57468-1,"Calcitriol^pre dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --pre dose calcium",pmol/L,2.29,false,"Calcitriol^pre dose calcium:SCnc:Pt:Ser/Plas:Qn:"
25147-0,"Calcium carbonate crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Calcium carbonate crystals [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.00,false,"Calcium carbonate crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
45389-4,"Calcium carbonate crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.70,ACTIVE,1,Observation,,/LPF,"Calcium carbonate crystals [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.17,false,"Calcium carbonate crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
53302-6,"Calcium carbonate crystals",NCnc,Pt,Urine,Qn,"Computer assisted",UA,2.42,ACTIVE,1,Observation,,/uL,"Calcium carbonate crystals [#/volume] in Urine by Computer assisted method",/uL,2.24,false,"Calcium carbonate crystals:NCnc:Pt:Urine:Qn:Computer assisted"
16266-9,"Calcium hydrogen phosphate crystals",PrThr,Pt,Calculus,Ord,"Infrared spectroscopy",CHEM,2.73,ACTIVE,1,Observation,,,"Calcium hydrogen phosphate crystals [Presence] in Stone by Infrared spectroscopy",,1.0l,false,"Calcium hydrogen phosphate crystals:PrThr:Pt:Calculus:Ord:Infrared spectroscopy"
42673-4,"Calcium hydrogen phosphate dihydrate",SatFr,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,,"Calcium hydrogen phosphate dihydrate [Saturation Fraction] in 24 hour Urine",,2.16,false,"Calcium hydrogen phosphate dihydrate:SatFr:24H:Urine:Qn:"
40998-7,"Calcium hydrogen phosphate dihydrate/Total",MFr,Pt,Calculus,Qn,,CHEM,2.73,ACTIVE,1,Observation,,%,"Calcium hydrogen phosphate dihydrate/Total in Stone",%,2.15,false,"Calcium hydrogen phosphate dihydrate/Total:MFr:Pt:Calculus:Qn:"
53296-0,"Calcium oxalate crystals",NCnc,Pt,Urine,Qn,"Computer assisted",UA,2.73,ACTIVE,1,Observation,,/uL,"Calcium oxalate crystals [#/volume] in Urine by Computer assisted method",/uL,2.24,false,"Calcium oxalate crystals:NCnc:Pt:Urine:Qn:Computer assisted"
99898-9,"Calcium oxalate dihydrate crystals",Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Calcium oxalate dihydrate crystals [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Calcium oxalate dihydrate crystals:Naric:Pt:Urine sed:Qn:Computer assisted"
59278-2,"Calcium oxalate dihydrate crystals",PrThr,Pt,Calculus,Ord,"XR diffraction",CHEM,2.56,ACTIVE,1,Observation,,,"Calcium oxalate dihydrate crystals [Presence] in Stone by X-ray diffraction",,2.32,false,"Calcium oxalate dihydrate crystals:PrThr:Pt:Calculus:Ord:XR diffraction"
99897-1,"Calcium oxalate dihydrate crystals",PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Calcium oxalate dihydrate crystals [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Calcium oxalate dihydrate crystals:PrThr:Pt:Urine sed:Ord:Computer assisted"
99895-5,"Calcium oxalate monohydrate crystals",Naric,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/HPF,"Calcium oxalate monohydrate crystals [#/area] in Urine sediment by Computer assisted method",/[HPF],2.72,false,"Calcium oxalate monohydrate crystals:Naric:Pt:Urine sed:Qn:Computer assisted"
16264-4,"Calcium oxalate monohydrate crystals",PrThr,Pt,Calculus,Ord,"Infrared spectroscopy",CHEM,2.73,ACTIVE,1,Observation,,,"Calcium oxalate monohydrate crystals [Presence] in Stone by Infrared spectroscopy",,1.0l,false,"Calcium oxalate monohydrate crystals:PrThr:Pt:Calculus:Ord:Infrared spectroscopy"
99894-8,"Calcium oxalate monohydrate crystals",PrThr,Pt,"Urine sed",Ord,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,,"Calcium oxalate monohydrate crystals [Presence] in Urine sediment by Computer assisted method",,2.72,false,"Calcium oxalate monohydrate crystals:PrThr:Pt:Urine sed:Ord:Computer assisted"
53309-1,"Calcium phosphate crystals",Naric,Pt,Urine,Qn,"Computer assisted",UA,2.73,ACTIVE,1,Observation,,,"Calcium phosphate crystals [#/area] in Urine by Computer assisted method",/[HPF],2.24,false,"Calcium phosphate crystals:Naric:Pt:Urine:Qn:Computer assisted"
25149-6,"Calcium phosphate crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.HPF,UA,2.73,ACTIVE,1,Observation,,/HPF,"Calcium phosphate crystals [#/area] in Urine sediment by Microscopy high power field",/[HPF],2.00,false,"Calcium phosphate crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.HPF"
45388-6,"Calcium phosphate crystals",Naric,Pt,"Urine sed",Qn,Microscopy.light.LPF,UA,2.73,ACTIVE,1,Observation,,/LPF,"Calcium phosphate crystals [#/area] in Urine sediment by Microscopy low power field",/[LPF],2.17,false,"Calcium phosphate crystals:Naric:Pt:Urine sed:Qn:Microscopy.light.LPF"
16268-5,"Calcium phosphate crystals",PrThr,Pt,Calculus,Ord,"Infrared spectroscopy",CHEM,2.73,ACTIVE,1,Observation,,,"Calcium phosphate crystals [Presence] in Stone by Infrared spectroscopy",,1.0l,false,"Calcium phosphate crystals:PrThr:Pt:Calculus:Ord:Infrared spectroscopy"
33235-3,"Calcium phosphate crystals",PrThr,Pt,Urine,Ord,"Computer assisted",UA,2.73,ACTIVE,1,Observation,,,"Calcium phosphate crystals [Presence] in Urine by Computer assisted method",,2.09,false,"Calcium phosphate crystals:PrThr:Pt:Urine:Ord:Computer assisted"
5775-2,"Calcium phosphate crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Calcium phosphate crystals [Presence] in Urine sediment by Light microscopy",,1.0,false,"Calcium phosphate crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
55178-8,"Calcium phosphate crystals",PrThr,Pt,XXX,Ord,Microscopy.light,UA,2.69,ACTIVE,1,Observation,,,"Calcium phosphate crystals [Presence] in Specimen by Light microscopy",,2.27,false,"Calcium phosphate crystals:PrThr:Pt:XXX:Ord:Microscopy.light"
82736-0,"Calcium-calmodulin-dependent protein kinase II activity actual/Normal",RelCCnc,Pt,Ser,Qn,,CHEM,2.58,ACTIVE,1,Both,,%,"Calcium-calmodulin-dependent protein kinase II activity actual/normal in Serum",%,2.58,false,"Calcium-calmodulin-dependent protein kinase II activity actual/Normal:RelCCnc:Pt:Ser:Qn:"
47717-4,"Parathyrin^2H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL;ng/L,"Parathyrin [Mass/volume] in Serum or Plasma --2 hours post dose calcium",pg/mL,2.21,false,"Parathyrin^2H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
5994-9,"Platelet aggregation.calcium ionophore induced",RelACnc,Pt,PRP,Qn,,COAG,2.54,ACTIVE,1,Observation,,,"Platelet aggregation calcium ionophore induced in Platelet rich plasma",,1.0d,false,"Platelet aggregation.calcium ionophore induced:RelACnc:Pt:PRP:Qn:"
82534-9,"CASR gene full mutation analysis",Find,Pt,Bld/Tiss,Doc,Sequencing,MOLPATH.MUT,2.73,ACTIVE,1,Both,,,"CASR gene full mutation analysis in Blood or Tissue by Sequencing",,2.58,false,"CASR gene full mutation analysis:Find:Pt:Bld/Tiss:Doc:Sequencing"
1379-7,"Calcitonin^pre 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --pre 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^pre 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
57472-3,"Calcitriol^3H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --3 hours post dose calcium",pg/mL,2.29,false,"Calcitriol^3H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57471-5,"Calcitriol^3H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --3 hours post dose calcium",pmol/L,2.29,false,"Calcitriol^3H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
5772-9,"Calcium carbonate crystals",PrThr,Pt,"Synv fld",Ord,Microscopy.light,HEM/BC,2.56,ACTIVE,1,Observation,,,"Calcium carbonate crystals [Presence] in Synovial fluid by Light microscopy",,1.0,false,"Calcium carbonate crystals:PrThr:Pt:Synv fld:Ord:Microscopy.light"
99899-7,"Calcium oxalate dihydrate crystals",NCnc,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/ul,"Calcium oxalate dihydrate crystals [#/volume] in Urine sediment by Computer assisted method",/uL,2.72,false,"Calcium oxalate dihydrate crystals:NCnc:Pt:Urine sed:Qn:Computer assisted"
99896-3,"Calcium oxalate monohydrate crystals",NCnc,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/ul,"Calcium oxalate monohydrate crystals [#/volume] in Urine sediment by Computer assisted method",/uL,2.72,false,"Calcium oxalate monohydrate crystals:NCnc:Pt:Urine sed:Qn:Computer assisted"
53299-4,"Calcium phosphate crystals",NCnc,Pt,Urine,Qn,"Computer assisted",UA,2.42,ACTIVE,1,Observation,,/uL,"Calcium phosphate crystals [#/volume] in Urine by Computer assisted method",/uL,2.24,false,"Calcium phosphate crystals:NCnc:Pt:Urine:Qn:Computer assisted"
94348-0,"Voltage-gated calcium channel N type binding Ab.IgG+IgM",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel N type binding IgG+IgM Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel N type binding Ab.IgG+IgM:SCnc:Pt:Ser:Qn:IA"
94349-8,"Voltage-gated calcium channel PQ type binding Ab.IgG+IgM",SCnc,Pt,Ser,Qn,IA,SERO,2.68,ACTIVE,1,Both,,nmol/L,"Voltage-gated calcium channel P/Q type binding IgG+IgM Ab [Moles/volume] in Serum by Immunoassay",nmol/L,2.68,false,"Voltage-gated calcium channel PQ type binding Ab.IgG+IgM:SCnc:Pt:Ser:Qn:IA"
57567-0,"Calcidiol^2H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --2 hours post dose calcium",nmol/L,2.29,false,"Calcidiol^2H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57568-8,"Calcidiol^3H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --3 hours post dose calcium",nmol/L,2.29,false,"Calcidiol^3H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
1373-0,"Calcitonin^10M post 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --10 minutes post 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^10M post 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
1374-8,"Calcitonin^3H post 15 mg/kg calcium gluconate IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --3 hours post 15 mg/kg calcium gluconate IV",pg/mL,1.0,false,"Calcitonin^3H post 15 mg/kg calcium gluconate IV:MCnc:Pt:Ser/Plas:Qn:"
1375-5,"Calcitonin^4H post 15 mg/kg calcium gluconate IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --4 hours post 15 mg/kg calcium gluconate IV",pg/mL,1.0,false,"Calcitonin^4H post 15 mg/kg calcium gluconate IV:MCnc:Pt:Ser/Plas:Qn:"
1377-1,"Calcitonin^5M post 2.4 mg/kg calcium short IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --5 minutes post 2.4 mg/kg calcium short IV",pg/mL,1.0,false,"Calcitonin^5M post 2.4 mg/kg calcium short IV:MCnc:Pt:Ser/Plas:Qn:"
50184-1,"Calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --pre 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^pre 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
57474-9,"Calcitriol^1H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --1 hour post dose calcium",pg/mL,2.29,false,"Calcitriol^1H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57473-1,"Calcitriol^1H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --1 hour post dose calcium",pmol/L,2.29,false,"Calcitriol^1H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
57470-7,"Calcitriol^2H post dose calcium",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Calcitriol [Mass/volume] in Serum or Plasma --2 hours post dose calcium",pg/mL,2.29,false,"Calcitriol^2H post dose calcium:MCnc:Pt:Ser/Plas:Qn:"
57469-9,"Calcitriol^2H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Calcitriol [Moles/volume] in Serum or Plasma --2 hours post dose calcium",pmol/L,2.29,false,"Calcitriol^2H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
59276-6,"Calcium hydrogen phosphate dihydrate crystals",PrThr,Pt,Calculus,Ord,"XR diffraction",CHEM,2.56,ACTIVE,1,Observation,,,"Calcium hydrogen phosphate dihydrate crystals [Presence] in Stone by X-ray diffraction",,2.32,false,"Calcium hydrogen phosphate dihydrate crystals:PrThr:Pt:Calculus:Ord:XR diffraction"
12512-0,"Calcium hydrogen phosphate dihydrate crystals",PrThr,Pt,"Urine sed",Ord,Microscopy.light,UA,2.73,ACTIVE,1,Observation,,,"Calcium hydrogen phosphate dihydrate crystals [Presence] in Urine sediment by Light microscopy",,1.0j-a,false,"Calcium hydrogen phosphate dihydrate crystals:PrThr:Pt:Urine sed:Ord:Microscopy.light"
57569-6,"Calcidiol^1H post dose calcium",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"25-hydroxyvitamin D3 [Moles/volume] in Serum or Plasma --1 hour post dose calcium",nmol/L,2.29,false,"Calcidiol^1H post dose calcium:SCnc:Pt:Ser/Plas:Qn:"
50180-9,"Calcitonin^10M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --10 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^10M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50183-3,"Calcitonin^1M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --1 minute post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^1M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50182-5,"Calcitonin^2M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --2 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^2M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
50181-7,"Calcitonin^5M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.38,ACTIVE,1,Observation,,pg/mL,"Calcitonin [Mass/volume] in Serum or Plasma --5 minutes post 2 mg/kg calcium and 0.5 ug/kg pentagastrin IV",pg/mL,2.22,false,"Calcitonin^5M post 2 mg/kg calcium & 0.5 ug/kg pentagastrin IV:MCnc:Pt:Ser/Plas:Qn:"
24819-5,"Views^W Tc-99m calcium colloid IV",Find,Pt,Abdomen>Liver+Spleen,Doc,NM,RAD,2.58,DEPRECATED,2,Both,,,"Deprecated Liver and Spleen NM W Tc-99m calcium colloid IV",,1.0o,false,"Views^W Tc-99m calcium colloid IV:Find:Pt:Abdomen>Liver+Spleen:Doc:NM"
89927-8,"Multisection for calcium score^WO contrast && Multisection^W contrast IV",Find,Pt,"Chest>Heart+Aortic root",Doc,"CT && CT.angio",RAD,2.65,ACTIVE,2,Both,,,"CT Heart and aortic root WO contrast for calcium scoring + CTA W contrast IV",,2.65,false,"Multisection for calcium score^WO contrast && Multisection^W contrast IV:Find:Pt:Chest>Heart+Aortic root:Doc:CT && CT.angio"
83289-9,"Multisection for calcium score^WO contrast && Multisection^W contrast IV",Find,Pt,"Chest>Heart+Coronary arteries",Doc,"CT && CT.angio",RAD,2.73,ACTIVE,2,Both,,,"CT for calcium scoring WO contrast and CTA W contrast IV Heart and coronary arteries",,2.58,false,"Multisection for calcium score^WO contrast && Multisection^W contrast IV:Find:Pt:Chest>Heart+Coronary arteries:Doc:CT && CT.angio"
21641-6,"CACNA1S gene targeted mutation analysis",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.MUT,2.63,ACTIVE,1,Both,,,"CACNA1S gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal",,1.0m,false,"CACNA1S gene targeted mutation analysis:Prid:Pt:Bld/Tiss:Nom:Molgen"
21642-4,"CACNA1S gene.p.Arg1239Gly",PrThr,Pt,Bld/Tiss,Ord,Molgen,MOLPATH.MUT,2.56,ACTIVE,1,Both,,,"CACNA1S gene p.Arg1239Gly [Presence] in Blood or Tissue by Molecular genetics method",,1.0m,false,"CACNA1S gene.p.Arg1239Gly:PrThr:Pt:Bld/Tiss:Ord:Molgen"
21643-2,"CACNA1S gene.p.Arg1239His",PrThr,Pt,Bld/Tiss,Ord,Molgen,MOLPATH.MUT,2.56,ACTIVE,1,Both,,,"CACNA1S gene p.Arg1239His [Presence] in Blood or Tissue by Molecular genetics method",,1.0m,false,"CACNA1S gene.p.Arg1239His:PrThr:Pt:Bld/Tiss:Ord:Molgen"
21644-0,"CACNA1S gene.p.Arg528His",PrThr,Pt,Bld/Tiss,Ord,Molgen,MOLPATH.MUT,2.56,ACTIVE,1,Both,,,"CACNA1S gene p.Arg528His [Presence] in Blood or Tissue by Molecular genetics method",,1.0m,false,"CACNA1S gene.p.Arg528His:PrThr:Pt:Bld/Tiss:Ord:Molgen"
21645-7,"CACNA1S gene mutations tested for",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.MUT,2.13,ACTIVE,1,Observation,,,"CACNA1S gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal",,1.0m,false,"CACNA1S gene mutations tested for:Prid:Pt:Bld/Tiss:Nom:Molgen"
101736-7,"Brushite crystals",EngDiff,24H,Urine,Qn,,CHEM,2.76,ACTIVE,1,Both,,kJ/mol,"Calcium hydrogen phosphate dihydrate (CHPD) in 24 hour Urine",kJ/mol,2.75,false,"Brushite crystals:EngDiff:24H:Urine:Qn:"
3242-5,"Coagulation calcium ion induced",Time,Pt,PPP,Qn,Coag,COAG,2.44,ACTIVE,1,Both,,s,"Recalcification time in Platelet poor plasma by Coagulation assay",s,1.0,false,"Coagulation calcium ion induced:Time:Pt:PPP:Qn:Coag"
25377-3,"Coagulation calcium ion induced",Time,Pt,PPP^Control,Qn,Coag,COAG,2.44,ACTIVE,1,Observation,,s,"Recalcification time in Control Platelet poor plasma by Coagulation assay",s,2.00,false,"Coagulation calcium ion induced:Time:Pt:PPP^Control:Qn:Coag"
90422-7,Cells.TACI/Cells.CD19,NFr,Pt,Bld,Qn,,CELLMARK,2.79,ACTIVE,1,Both,,%,"TACI cells/Cells.CD19 in Blood",%,2.65,false,Cells.TACI/Cells.CD19:NFr:Pt:Bld:Qn:
104294-4,"CDH1 gene rearrangements",Imp,Pt,Bld/Tiss,Nar,Molgen,MOLPATH.REARRANGE,2.77,ACTIVE,1,Both,,,"CDH1 gene rearrangements [Interpretation] in Blood or Tissue by Molecular genetics method Narrative",,2.77,false,"CDH1 gene rearrangements:Imp:Pt:Bld/Tiss:Nar:Molgen"
44420-8,"CACNA1A gene targeted mutation analysis",Find,Pt,Bld/Tiss,Doc,Molgen,MOLPATH.MUT,2.66,ACTIVE,1,Both,,,"CACNA1A gene targeted mutation analysis in Blood or Tissue by Molecular genetics method",,2.17,false,"CACNA1A gene targeted mutation analysis:Find:Pt:Bld/Tiss:Doc:Molgen"
21755-4,"CACNA1A gene.CAG repeats",PrThr,Pt,Bld/Tiss,Ord,Molgen,MOLPATH.NUCREPEAT,2.56,ACTIVE,1,Both,,,"CACNA1A gene CAG repeats [Presence] in Blood or Tissue by Molecular genetics method",,1.0m,false,"CACNA1A gene.CAG repeats:PrThr:Pt:Bld/Tiss:Ord:Molgen"
41748-5,"CAPN3 gene targeted mutation analysis",Find,Pt,Bld/Tiss,Doc,Molgen,MOLPATH.MUT,2.66,ACTIVE,1,Both,,,"CAPN3 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method",,2.16,false,"CAPN3 gene targeted mutation analysis:Find:Pt:Bld/Tiss:Doc:Molgen"
45191-4,"CAPN3 gene targeted mutation analysis",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.MUT,2.63,ACTIVE,1,Both,,,"CAPN3 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal",,2.17,false,"CAPN3 gene targeted mutation analysis:Prid:Pt:Bld/Tiss:Nom:Molgen"
96973-3,"CDH1 gene deletion+duplication",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.DELDUP,2.70,ACTIVE,1,Both,,,"CDH1 gene deletion and duplication mutation analysis [Identifier] in Blood or Tissue by Molecular genetics method Nominal",,2.70,false,"CDH1 gene deletion+duplication:Prid:Pt:Bld/Tiss:Nom:Molgen"
21653-1,"CDH1 gene mutations tested for",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.MUT,2.13,ACTIVE,1,Observation,,,"CDH1 gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal",,1.0m,false,"CDH1 gene mutations tested for:Prid:Pt:Bld/Tiss:Nom:Molgen"
21652-3,"CDH1 gene targeted mutation analysis",Prid,Pt,Bld/Tiss,Nom,Molgen,MOLPATH.MUT,2.73,ACTIVE,1,Both,,,"CDH1 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal",,1.0m,false,"CDH1 gene targeted mutation analysis:Prid:Pt:Bld/Tiss:Nom:Molgen"
49649-7,"CACNA1A gene allele 1.CAG repeats",EntNum,Pt,Bld/Tiss,Qn,Molgen,MOLPATH.NUCREPEAT,2.70,ACTIVE,1,Both,,"CAG repeats","CACNA1A gene allele 1.CAG repeats [Entitic number] in Blood or Tissue by Molecular genetics method",{CAG_repeats},2.22,false,"CACNA1A gene allele 1.CAG repeats:EntNum:Pt:Bld/Tiss:Qn:Molgen"
49650-5,"CACNA1A gene allele 2.CAG repeats",EntNum,Pt,Bld/Tiss,Qn,Molgen,MOLPATH.NUCREPEAT,2.70,ACTIVE,1,Both,,"CAG repeats","CACNA1A gene allele 2.CAG repeats [Entitic number] in Blood or Tissue by Molecular genetics method",{CAG_repeats},2.22,false,"CACNA1A gene allele 2.CAG repeats:EntNum:Pt:Bld/Tiss:Qn:Molgen"
94240-9,"CDH1 gene deletion+duplication & full mutation analysis",Find,Pt,Bld/Tiss,Doc,Molgen,MOLPATH,2.68,ACTIVE,1,Both,,,"CDH1 gene deletion+duplication and full mutation analysis in Blood or Tissue by Molecular genetics method",,2.68,false,"CDH1 gene deletion+duplication & full mutation analysis:Find:Pt:Bld/Tiss:Doc:Molgen"
